"","F_Type","M","M_Type","Multiplier","Parameter","Delta","Species","F","Catch","SSB","SBmsy","Fmsy","Cmsy"
"18390","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.397959183673469,24.1905947766268,74.8860258708439,222.423996684622,0.196351171672528,36.9006044879991
"18391","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.408163265306122,23.1546955711241,70.0230181032417,222.423996684622,0.196351171672528,36.9006044879991
"18392","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.418367346938775,22.0997536626585,65.3290296102331,222.423996684622,0.196351171672528,36.9006044879991
"18393","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.428571428571429,21.0271233441346,60.7956177665827,222.423996684622,0.196351171672528,36.9006044879991
"18394","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.438775510204082,19.9383525638602,56.4156972647737,222.423996684622,0.196351171672528,36.9006044879991
"18395","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.448979591836735,18.8341187155687,52.1804425879662,222.423996684622,0.196351171672528,36.9006044879991
"18396","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.459183673469388,17.7173079518134,48.0878164794426,222.423996684622,0.196351171672528,36.9006044879991
"18397","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.469387755102041,16.5880691471118,44.1287306538698,222.423996684622,0.196351171672528,36.9006044879991
"18398","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.479591836734694,15.4478633391179,40.2982912709806,222.423996684622,0.196351171672528,36.9006044879991
"18399","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.489795918367347,14.2978338575663,36.5912229925897,222.423996684622,0.196351171672528,36.9006044879991
"18400","Optimum",0.6,"Length-Based",0.9999990000005,"K","Diff-","short-lived",0.5,13.1387195008652,33.0016823106064,222.423996684622,0.196351171672528,36.9006044879991
"18401","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0,0,597.270228773222,222.424426427671,0.196351473127159,36.9007338110106
"18402","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0102040816326531,5.08761392099569,565.02446038162,222.424426427671,0.196351473127159,36.9007338110106
"18403","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0204081632653061,9.60791553086333,534.93849382614,222.424426427671,0.196351473127159,36.9007338110106
"18404","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0306122448979592,13.6186137983617,506.81662146435,222.424426427671,0.196351473127159,36.9007338110106
"18405","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0408163265306122,17.1708249802193,480.494663023608,222.424426427671,0.196351473127159,36.9007338110106
"18406","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0510204081632653,20.30790541297,455.77979799669,222.424426427671,0.196351473127159,36.9007338110106
"18407","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0612244897959184,23.0720163593556,432.595297527151,222.424426427671,0.196351473127159,36.9007338110106
"18408","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0714285714285714,25.4965990855055,410.775841558182,222.424426427671,0.196351473127159,36.9007338110106
"18409","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0816326530612245,27.6133220652423,390.219332013783,222.424426427671,0.196351473127159,36.9007338110106
"18410","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.0918367346938775,29.451022514125,370.838010445638,222.424426427671,0.196351473127159,36.9007338110106
"18411","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.102040816326531,31.0339223157929,352.530508741681,222.424426427671,0.196351473127159,36.9007338110106
"18412","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.112244897959184,32.3849732164518,335.221996995254,222.424426427671,0.196351473127159,36.9007338110106
"18413","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.122448979591837,33.5241965310312,318.837116412943,222.424426427671,0.196351473127159,36.9007338110106
"18414","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.13265306122449,34.4697038227552,303.3088027783,222.424426427671,0.196351473127159,36.9007338110106
"18415","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.142857142857143,35.2382146237565,288.579334983853,222.424426427671,0.196351473127159,36.9007338110106
"18416","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.153061224489796,35.8443172671525,274.591396729148,222.424426427671,0.196351473127159,36.9007338110106
"18417","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.163265306122449,36.3008008614265,261.290134527942,222.424426427671,0.196351473127159,36.9007338110106
"18418","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.173469387755102,36.62229908019,248.6470108209,222.424426427671,0.196351473127159,36.9007338110106
"18419","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.183673469387755,36.8174247658828,236.602055899917,222.424426427671,0.196351473127159,36.9007338110106
"18420","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.193877551020408,36.8974810278245,225.124870139733,222.424426427671,0.196351473127159,36.9007338110106
"18421","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.204081632653061,36.8715117844465,214.178635938278,222.424426427671,0.196351473127159,36.9007338110106
"18422","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.214285714285714,36.7476296704878,203.728860670806,222.424426427671,0.196351473127159,36.9007338110106
"18423","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.224489795918367,36.5337100750813,193.746466352894,222.424426427671,0.196351473127159,36.9007338110106
"18424","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.23469387755102,36.2368350633399,184.20376467616,222.424426427671,0.196351473127159,36.9007338110106
"18425","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.244897959183673,35.8633988407291,175.074634666943,222.424426427671,0.196351473127159,36.9007338110106
"18426","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.255102040816327,35.4193564027737,166.335337472957,222.424426427671,0.196351473127159,36.9007338110106
"18427","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.26530612244898,34.9101184619329,157.963557434658,222.424426427671,0.196351473127159,36.9007338110106
"18428","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.275510204081633,34.3402520993267,149.936803070025,222.424426427671,0.196351473127159,36.9007338110106
"18429","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.285714285714286,33.7153726322867,142.24038038042,222.424426427671,0.196351473127159,36.9007338110106
"18430","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.295918367346939,33.0393471890419,134.854675032398,222.424426427671,0.196351473127159,36.9007338110106
"18431","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.306122448979592,32.3159615348808,127.76249010934,222.424426427671,0.196351473127159,36.9007338110106
"18432","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.316326530612245,31.5479694748178,120.945006948932,222.424426427671,0.196351473127159,36.9007338110106
"18433","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.326530612244898,30.740595284067,114.395032296629,222.424426427671,0.196351473127159,36.9007338110106
"18434","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.336734693877551,29.8956106851968,108.093908425148,222.424426427671,0.196351473127159,36.9007338110106
"18435","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.346938775510204,29.0162972269763,102.030527038539,222.424426427671,0.196351473127159,36.9007338110106
"18436","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.357142857142857,28.1052111022833,96.1926508658837,222.424426427671,0.196351473127159,36.9007338110106
"18437","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.36734693877551,27.1645458704354,90.5682553338187,222.424426427671,0.196351473127159,36.9007338110106
"18438","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.377551020408163,26.1980978457598,85.1518758765765,222.424426427671,0.196351473127159,36.9007338110106
"18439","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.387755102040816,25.2055589999093,79.9256969568631,222.424426427671,0.196351473127159,36.9007338110106
"18440","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.397959183673469,24.1907514262466,74.8865027659819,222.424426427671,0.196351473127159,36.9007338110106
"18441","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.408163265306122,23.1548524089525,70.0234848844099,222.424426427671,0.196351473127159,36.9007338110106
"18442","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.418367346938775,22.0999106085379,65.3294865445615,222.424426427671,0.196351473127159,36.9007338110106
"18443","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.428571428571429,21.0272803294586,60.7960651337141,222.424426427671,0.196351473127159,36.9007338110106
"18444","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.438775510204082,19.9385095230226,56.4161353316923,222.424426427671,0.196351473127159,36.9007338110106
"18445","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.448979591836735,18.8342755732847,52.1808715753381,222.424426427671,0.196351473127159,36.9007338110106
"18446","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.459183673469388,17.717464369649,48.0882358769219,222.424426427671,0.196351473127159,36.9007338110106
"18447","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.469387755102041,16.5882256780714,44.1291423505823,222.424426427671,0.196351473127159,36.9007338110106
"18448","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.479591836734694,15.448019585829,40.2986945640776,222.424426427671,0.196351473127159,36.9007338110106
"18449","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.489795918367347,14.2979898294639,36.5916182580535,222.424426427671,0.196351473127159,36.9007338110106
"18450","Optimum",0.6,"Length-Based",1.0000010000005,"K","Diff+","short-lived",0.5,13.1388751088789,33.0020696538529,222.424426427671,0.196351473127159,36.9007338110106
"18451","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0,0,662.65435512491,243.679224713768,0.211398676219997,43.6156680835269
"18452","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0102040816326531,5.68209314340082,628.434966275693,243.679224713768,0.211398676219997,43.6156680835269
"18453","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0204081632653061,10.7582798726897,596.45888561262,243.679224713768,0.211398676219997,43.6156680835269
"18454","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0306122448979592,15.2887922386988,566.525739561156,243.679224713768,0.211398676219997,43.6156680835269
"18455","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0408163265306122,19.3267522340481,538.457855837362,243.679224713768,0.211398676219997,43.6156680835269
"18456","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0510204081632653,22.9191597791812,512.097123396712,243.679224713768,0.211398676219997,43.6156680835269
"18457","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0612244897959184,26.1074629501881,487.297550070442,243.679224713768,0.211398676219997,43.6156680835269
"18458","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0714285714285714,28.9292667620739,463.942651937519,243.679224713768,0.211398676219997,43.6156680835269
"18459","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0816326530612245,31.4177805163123,441.918380231886,243.679224713768,0.211398676219997,43.6156680835269
"18460","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.0918367346938775,33.6019795704794,421.11298358093,243.679224713768,0.211398676219997,43.6156680835269
"18461","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.102040816326531,35.508326245456,401.43463213586,243.679224713768,0.211398676219997,43.6156680835269
"18462","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.112244897959184,37.1617877485857,382.812452949393,243.679224713768,0.211398676219997,43.6156680835269
"18463","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.122448979591837,38.5832533280712,365.163113956998,243.679224713768,0.211398676219997,43.6156680835269
"18464","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.13265306122449,39.7921127882116,348.417727618054,243.679224713768,0.211398676219997,43.6156680835269
"18465","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.142857142857143,40.8059483036005,332.513995479304,243.679224713768,0.211398676219997,43.6156680835269
"18466","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.153061224489796,41.6404925891414,317.393500500471,243.679224713768,0.211398676219997,43.6156680835269
"18467","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.163265306122449,42.3104094440935,303.005906279373,243.679224713768,0.211398676219997,43.6156680835269
"18468","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.173469387755102,42.8288522074783,289.303492918968,243.679224713768,0.211398676219997,43.6156680835269
"18469","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.183673469387755,43.2075955713434,276.241147016265,243.679224713768,0.211398676219997,43.6156680835269
"18470","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.193877551020408,43.4582841918815,263.783147296357,243.679224713768,0.211398676219997,43.6156680835269
"18471","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.204081632653061,43.5887145513296,251.879308497515,243.679224713768,0.211398676219997,43.6156680835269
"18472","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.214285714285714,43.6104993961984,240.510458593112,243.679224713768,0.211398676219997,43.6156680835269
"18473","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.224489795918367,43.5322193886205,229.645464412758,243.679224713768,0.211398676219997,43.6156680835269
"18474","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.23469387755102,43.3589069090044,219.241053195344,243.679224713768,0.211398676219997,43.6156680835269
"18475","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.244897959183673,43.0996706579519,209.281180249086,243.679224713768,0.211398676219997,43.6156680835269
"18476","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.255102040816327,42.7604304533738,199.737837238907,243.679224713768,0.211398676219997,43.6156680835269
"18477","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.26530612244898,42.3471593906959,190.587792848992,243.679224713768,0.211398676219997,43.6156680835269
"18478","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.275510204081633,41.8653972338539,181.809593500438,243.679224713768,0.211398676219997,43.6156680835269
"18479","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.285714285714286,41.3201443224198,173.382779101737,243.679224713768,0.211398676219997,43.6156680835269
"18480","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.295918367346939,40.7161239343325,165.288752125664,243.679224713768,0.211398676219997,43.6156680835269
"18481","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.306122448979592,40.0570282394819,157.507489097379,243.679224713768,0.211398676219997,43.6156680835269
"18482","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.316326530612245,39.3481715562641,150.027846023803,243.679224713768,0.211398676219997,43.6156680835269
"18483","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.326530612244898,38.5926119573151,142.831875070354,243.679224713768,0.211398676219997,43.6156680835269
"18484","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.336734693877551,37.7939760130376,135.90593159715,243.679224713768,0.211398676219997,43.6156680835269
"18485","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.346938775510204,36.9549823192865,129.234896629469,243.679224713768,0.211398676219997,43.6156680835269
"18486","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.357142857142857,36.078249821848,122.80510774995,243.679224713768,0.211398676219997,43.6156680835269
"18487","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.36734693877551,35.1685326957735,116.611563357958,243.679224713768,0.211398676219997,43.6156680835269
"18488","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.377551020408163,34.2264137934092,110.636433325453,243.679224713768,0.211398676219997,43.6156680835269
"18489","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.387755102040816,33.2550089246198,104.871760797543,243.679224713768,0.211398676219997,43.6156680835269
"18490","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.397959183673469,32.2560095610556,99.3060886520129,243.679224713768,0.211398676219997,43.6156680835269
"18491","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.408163265306122,31.2326784398755,93.9338647123975,243.679224713768,0.211398676219997,43.6156680835269
"18492","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.418367346938775,30.1858695574268,88.7430654396805,243.679224713768,0.211398676219997,43.6156680835269
"18493","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.428571428571429,29.1189645123981,83.7300935339821,243.679224713768,0.211398676219997,43.6156680835269
"18494","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.438775510204082,28.0309991863842,78.8795251453042,243.679224713768,0.211398676219997,43.6156680835269
"18495","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.448979591836735,26.9256469410217,74.1900904437956,243.679224713768,0.211398676219997,43.6156680835269
"18496","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.459183673469388,25.8036818818415,69.6528772446419,243.679224713768,0.211398676219997,43.6156680835269
"18497","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.469387755102041,24.6668158048644,65.2622396478594,243.679224713768,0.211398676219997,43.6156680835269
"18498","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.479591836734694,23.516086322679,61.0112920841117,243.679224713768,0.211398676219997,43.6156680835269
"18499","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.489795918367347,22.352768398592,56.8943421964858,243.679224713768,0.211398676219997,43.6156680835269
"18500","Optimum",0.6,"Length-Based",1.10517091807565,"K","Small+","short-lived",0.5,21.1771805521756,52.9037926039835,243.679224713768,0.211398676219997,43.6156680835269
"18501","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0,0,727.507788589758,264.724147579989,0.225907637350807,50.7644406775138
"18502","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0102040816326531,6.27945098616801,691.439524474982,264.724147579989,0.225907637350807,50.7644406775138
"18503","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0204081632653061,11.9161931379251,657.688028475615,264.724147579989,0.225907637350807,50.7644406775138
"18504","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0306122448979592,16.972727402896,626.049235926272,264.724147579989,0.225907637350807,50.7644406775138
"18505","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0408163265306122,21.5042832773447,596.341852094763,264.724147579989,0.225907637350807,50.7644406775138
"18506","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0510204081632653,25.5598203374785,568.404383119291,264.724147579989,0.225907637350807,50.7644406775138
"18507","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0612244897959184,29.1828719180037,542.092549977862,264.724147579989,0.225907637350807,50.7644406775138
"18508","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0714285714285714,32.4122555449227,517.277040206597,264.724147579989,0.225907637350807,50.7644406775138
"18509","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0816326530612245,35.2826763783484,493.841629334405,264.724147579989,0.225907637350807,50.7644406775138
"18510","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.0918367346938775,37.8253791462695,471.683294827637,264.724147579989,0.225907637350807,50.7644406775138
"18511","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.102040816326531,40.0672371542051,450.694805178157,264.724147579989,0.225907637350807,50.7644406775138
"18512","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.112244897959184,42.0357907543209,430.817673828944,264.724147579989,0.225907637350807,50.7644406775138
"18513","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.122448979591837,43.7516453163423,411.950266550224,264.724147579989,0.225907637350807,50.7644406775138
"18514","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.13265306122449,45.2355806378348,394.025596032886,264.724147579989,0.225907637350807,50.7644406775138
"18515","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.142857142857143,46.507360409202,376.989267334485,264.724147579989,0.225907637350807,50.7644406775138
"18516","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.153061224489796,47.583226054969,360.7761563945,264.724147579989,0.225907637350807,50.7644406775138
"18517","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.163265306122449,48.4784876610601,345.331917593403,264.724147579989,0.225907637350807,50.7644406775138
"18518","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.173469387755102,49.2072156438887,330.607650439258,264.724147579989,0.225907637350807,50.7644406775138
"18519","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.183673469387755,49.7818886746683,316.556044100574,264.724147579989,0.225907637350807,50.7644406775138
"18520","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.193877551020408,50.214680589094,303.138609965533,264.724147579989,0.225907637350807,50.7644406775138
"18521","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.204081632653061,50.5160911589171,290.315574972869,264.724147579989,0.225907637350807,50.7644406775138
"18522","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.214285714285714,50.6958287678126,278.05092168084,264.724147579989,0.225907637350807,50.7644406775138
"18523","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.224489795918367,50.7627921585121,266.311386726032,264.724147579989,0.225907637350807,50.7644406775138
"18524","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.23469387755102,50.7250150694118,255.065534161558,264.724147579989,0.225907637350807,50.7644406775138
"18525","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.244897959183673,50.5921445980542,244.295293014658,264.724147579989,0.225907637350807,50.7644406775138
"18526","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.255102040816327,50.3687065501789,233.962072546842,264.724147579989,0.225907637350807,50.7644406775138
"18527","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.26530612244898,50.0617259419069,224.044576679714,264.724147579989,0.225907637350807,50.7644406775138
"18528","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.275510204081633,49.6779851781822,214.523866591672,264.724147579989,0.225907637350807,50.7644406775138
"18529","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.285714285714286,49.2225140763762,205.3766262504,264.724147579989,0.225907637350807,50.7644406775138
"18530","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.295918367346939,48.7004839475774,196.583489586766,264.724147579989,0.225907637350807,50.7644406775138
"18531","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.306122448979592,48.1166835312151,188.126336694433,264.724147579989,0.225907637350807,50.7644406775138
"18532","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.316326530612245,47.4754323166456,179.987748186914,264.724147579989,0.225907637350807,50.7644406775138
"18533","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.326530612244898,46.7808467792676,172.151857078702,264.724147579989,0.225907637350807,50.7644406775138
"18534","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.336734693877551,46.0367197705407,164.603674100839,264.724147579989,0.225907637350807,50.7644406775138
"18535","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.346938775510204,45.2458508301417,157.326618098619,264.724147579989,0.225907637350807,50.7644406775138
"18536","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.357142857142857,44.4129916444884,150.312678537116,264.724147579989,0.225907637350807,50.7644406775138
"18537","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.36734693877551,43.5404534257207,143.546805630163,264.724147579989,0.225907637350807,50.7644406775138
"18538","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.377551020408163,42.6313100921044,137.018079789905,264.724147579989,0.225907637350807,50.7644406775138
"18539","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.387755102040816,41.687633251734,130.713656863372,264.724147579989,0.225907637350807,50.7644406775138
"18540","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.397959183673469,40.7124524045891,124.624985223637,264.724147579989,0.225907637350807,50.7644406775138
"18541","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.408163265306122,39.7075769269407,118.740783762422,264.724147579989,0.225907637350807,50.7644406775138
"18542","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.418367346938775,38.6756201272169,113.053256664345,264.724147579989,0.225907637350807,50.7644406775138
"18543","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.428571428571429,37.6185603175778,107.553586735606,264.724147579989,0.225907637350807,50.7644406775138
"18544","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.438775510204082,36.5382895406863,102.233572344763,264.724147579989,0.225907637350807,50.7644406775138
"18545","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.448979591836735,35.4358330550209,97.0834168667586,264.724147579989,0.225907637350807,50.7644406775138
"18546","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.459183673469388,34.3144571465762,92.1002248728873,264.724147579989,0.225907637350807,50.7644406775138
"18547","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.469387755102041,33.1744069381617,87.2734655668111,264.724147579989,0.225907637350807,50.7644406775138
"18548","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.479591836734694,32.0188270460349,82.6009838490886,264.724147579989,0.225907637350807,50.7644406775138
"18549","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.489795918367347,30.8460326072925,78.0686374762426,264.724147579989,0.225907637350807,50.7644406775138
"18550","Optimum",0.6,"Length-Based",1.22140275816017,"K","Big+","short-lived",0.5,29.6599894989492,73.6774380868116,264.724147579989,0.225907637350807,50.7644406775138
